#Nucl_X Initial_stress Strength_excess Dc_0 Dc_Rate Seismic_Moment Ruptured_Area Rupture_velocity Stress_drop E_g E_r
10000. 0.1 0.09 0.4 0.15 0.76534E+14 0.25000E+06 0.54493E+04 0.20833E+07 0.16086E+10 0.84870E+09
10000. 0.1 0.09 0.5 0.0 0.72272E+14 0.25000E+06 0.61100E+04 0.20159E+07 0.14425E+10 0.80285E+09
10000. 0.1 0.09 0.5 0.03 0.72066E+14 0.25000E+06 0.61061E+04 0.20132E+07 0.14353E+10 0.80070E+09
10000. 0.1 0.09 0.5 0.06 0.71867E+14 0.25000E+06 0.61068E+04 0.20104E+07 0.14282E+10 0.79859E+09
10000. 0.1 0.09 0.5 0.09 0.71669E+14 0.25000E+06 0.61032E+04 0.20076E+07 0.14209E+10 0.79658E+09
10000. 0.1 0.09 0.5 0.12 0.71479E+14 0.25000E+06 0.60834E+04 0.20049E+07 0.14141E+10 0.79461E+09
10000. 0.1 0.09 0.5 0.15 0.71293E+14 0.25000E+06 0.60679E+04 0.20023E+07 0.14074E+10 0.79267E+09
10000. 0.1 0.11 0.1 0.0 0.20639E+19 0.79340E+08 0.28924E+04 0.11168E+08 0.20402E+15 0.15122E+15
10000. 0.1 0.11 0.1 0.03 0.18273E+19 0.75760E+08 0.25418E+04 0.10282E+08 0.23147E+15 0.58085E+14
10000. 0.1 0.11 0.1 0.06 0.12038E+19 0.52560E+08 0.17300E+04 0.97184E+07 0.16307E+15 0.17229E+14
10000. 0.1 0.11 0.1 0.09 0.11602E+17 0.18600E+07 0.18632E+04 0.13043E+08 0.21147E+13 0.21747E+12
10000. 0.1 0.11 0.1 0.12 0.73541E+16 0.13000E+07 0.20567E+04 0.14698E+08 0.14969E+13 0.16898E+12
10000. 0.1 0.11 0.1 0.15 0.58495E+16 0.10800E+07 0.21696E+04 0.15468E+08 0.12607E+13 0.13374E+12
10000. 0.1 0.11 0.2 0.0 0.26561E+15 0.32000E+06 0.49155E+04 0.47371E+07 0.17420E+11 0.19719E+10
10000. 0.1 0.11 0.2 0.03 0.24154E+15 0.32000E+06 0.49000E+04 0.44069E+07 0.14515E+11 0.18903E+10
10000. 0.1 0.11 0.2 0.06 0.22298E+15 0.32000E+06 0.48538E+04 0.41607E+07 0.12476E+11 0.18217E+10
10000. 0.1 0.11 0.2 0.09 0.20813E+15 0.32000E+06 0.48362E+04 0.39660E+07 0.10959E+11 0.17630E+10
10000. 0.1 0.11 0.2 0.12 0.19595E+15 0.32000E+06 0.47704E+04 0.38062E+07 0.97826E+10 0.17119E+10
10000. 0.1 0.11 0.2 0.15 0.18583E+15 0.32000E+06 0.47621E+04 0.36697E+07 0.88436E+10 0.16665E+10
10000. 0.1 0.11 0.3 0.0 0.11438E+15 0.26000E+06 0.47741E+04 0.28010E+07 0.36161E+10 0.13217E+10
10000. 0.1 0.11 0.3 0.03 0.11238E+15 0.26000E+06 0.47386E+04 0.27842E+07 0.35103E+10 0.13120E+10
10000. 0.1 0.11 0.3 0.06 0.11057E+15 0.26000E+06 0.47364E+04 0.27691E+07 0.34161E+10 0.13025E+10
10000. 0.1 0.11 0.3 0.09 0.10887E+15 0.26000E+06 0.47271E+04 0.27539E+07 0.33272E+10 0.12936E+10
10000. 0.1 0.11 0.3 0.12 0.10732E+15 0.26000E+06 0.47248E+04 0.27389E+07 0.32453E+10 0.12848E+10
10000. 0.1 0.11 0.3 0.15 0.10586E+15 0.26000E+06 0.46955E+04 0.27255E+07 0.31701E+10 0.12764E+10
10000. 0.1 0.11 0.4 0.0 0.90739E+14 0.25000E+06 0.55148E+04 0.25280E+07 0.23717E+10 0.11636E+10
10000. 0.1 0.11 0.4 0.03 0.90209E+14 0.25000E+06 0.55087E+04 0.25208E+07 0.23466E+10 0.11580E+10
10000. 0.1 0.11 0.4 0.06 0.89698E+14 0.25000E+06 0.59939E+04 0.25137E+07 0.23221E+10 0.11527E+10
10000. 0.1 0.11 0.4 0.09 0.89223E+14 0.24000E+06 0.59886E+04 0.25068E+07 0.22996E+10 0.11475E+10
10000. 0.1 0.11 0.4 0.12 0.88769E+14 0.24000E+06 0.59903E+04 0.25001E+07 0.22780E+10 0.11423E+10
10000. 0.1 0.11 0.4 0.15 0.88335E+14 0.24000E+06 0.59719E+04 0.24937E+07 0.22576E+10 0.11372E+10
10000. 0.1 0.11 0.5 0.0 0.82861E+14 0.22000E+06 0.58172E+04 0.23922E+07 0.19867E+10 0.10682E+10
10000. 0.1 0.11 0.5 0.03 0.82609E+14 0.22000E+06 0.58122E+04 0.23881E+07 0.19754E+10 0.10650E+10
10000. 0.1 0.11 0.5 0.06 0.82367E+14 0.22000E+06 0.57971E+04 0.23840E+07 0.19644E+10 0.10619E+10
10000. 0.1 0.11 0.5 0.09 0.82132E+14 0.22000E+06 0.57978E+04 0.23801E+07 0.19538E+10 0.10589E+10
10000. 0.1 0.11 0.5 0.12 0.81905E+14 0.22000E+06 0.57985E+04 0.23762E+07 0.19437E+10 0.10559E+10
10000. 0.1 0.11 0.5 0.15 0.81682E+14 0.22000E+06 0.57516E+04 0.23726E+07 0.19338E+10 0.10529E+10
10000. 0.2 0.01 0.1 0.0 0.47256E+19 0.84150E+08 0.36773E+04 0.22801E+08 0.68127E+15 0.97927E+15
10000. 0.2 0.01 0.1 0.03 0.45327E+19 0.82300E+08 0.35740E+04 0.22671E+08 0.77110E+15 0.81262E+15
10000. 0.2 0.01 0.1 0.06 0.43954E+19 0.81040E+08 0.35181E+04 0.22519E+08 0.82852E+15 0.69688E+15
10000. 0.2 0.01 0.1 0.09 0.42825E+19 0.80560E+08 0.34686E+04 0.22116E+08 0.86218E+15 0.59750E+15
10000. 0.2 0.01 0.1 0.12 0.41673E+19 0.80000E+08 0.34225E+04 0.21640E+08 0.87973E+15 0.51012E+15
10000. 0.2 0.01 0.1 0.15 0.40475E+19 0.79420E+08 0.33809E+04 0.21146E+08 0.88661E+15 0.43244E+15
10000. 0.2 0.01 0.2 0.0 0.46404E+19 0.83820E+08 0.34598E+04 0.22501E+08 0.74461E+15 0.86456E+15
10000. 0.2 0.01 0.2 0.03 0.44427E+19 0.81380E+08 0.34136E+04 0.22554E+08 0.81513E+15 0.72912E+15
10000. 0.2 0.01 0.2 0.06 0.43203E+19 0.80730E+08 0.33605E+04 0.22199E+08 0.85427E+15 0.62382E+15
10000. 0.2 0.01 0.2 0.09 0.42065E+19 0.80320E+08 0.33108E+04 0.21754E+08 0.87839E+15 0.53186E+15
10000. 0.2 0.01 0.2 0.12 0.40955E+19 0.79690E+08 0.32614E+04 0.21292E+08 0.89505E+15 0.44887E+15
10000. 0.2 0.01 0.2 0.15 0.39599E+19 0.79090E+08 0.32119E+04 0.20738E+08 0.88811E+15 0.37752E+15
10000. 0.2 0.01 0.3 0.0 0.45073E+19 0.82290E+08 0.32652E+04 0.22360E+08 0.77510E+15 0.77814E+15
10000. 0.2 0.01 0.3 0.03 0.43624E+19 0.81010E+08 0.32005E+04 0.22033E+08 0.81354E+15 0.66779E+15
10000. 0.2 0.01 0.3 0.06 0.42402E+19 0.80540E+08 0.31370E+04 0.22070E+08 0.90075E+15 0.54149E+15
10000. 0.2 0.01 0.3 0.09 0.41333E+19 0.80020E+08 0.30720E+04 0.21627E+08 0.92254E+15 0.45509E+15
10000. 0.2 0.01 0.3 0.12 0.40133E+19 0.79370E+08 0.30018E+04 0.21059E+08 0.92096E+15 0.38157E+15
10000. 0.2 0.01 0.3 0.15 0.10759E+16 0.10100E+07 0.35944E+04 0.35604E+07 0.54754E+11 0.42835E+10
10000. 0.2 0.01 0.4 0.0 0.48079E+15 0.72000E+06 0.43809E+04 0.24713E+07 0.14838E+11 0.34729E+10
10000. 0.2 0.01 0.4 0.03 0.46329E+15 0.72000E+06 0.44242E+04 0.24363E+07 0.13970E+11 0.34254E+10
10000. 0.2 0.01 0.4 0.06 0.44808E+15 0.71000E+06 0.45170E+04 0.24041E+07 0.13221E+11 0.33808E+10
10000. 0.2 0.01 0.4 0.09 0.43448E+15 0.70000E+06 0.45726E+04 0.23741E+07 0.12557E+11 0.33398E+10
10000. 0.2 0.01 0.4 0.12 0.42217E+15 0.69000E+06 0.46340E+04 0.23464E+07 0.11963E+11 0.33024E+10
10000. 0.2 0.01 0.4 0.15 0.41102E+15 0.69000E+06 0.46893E+04 0.23202E+07 0.11430E+11 0.32675E+10
10000. 0.2 0.01 0.5 0.0 0.33843E+15 0.66000E+06 0.51825E+04 0.20708E+07 0.78609E+10 0.29399E+10
10000. 0.2 0.01 0.5 0.03 0.33369E+15 0.65000E+06 0.51893E+04 0.20599E+07 0.76758E+10 0.29176E+10
10000. 0.2 0.01 0.5 0.06 0.32925E+15 0.64000E+06 0.51876E+04 0.20500E+07 0.75065E+10 0.28961E+10
10000. 0.2 0.01 0.5 0.09 0.32507E+15 0.64000E+06 0.51905E+04 0.20407E+07 0.73484E+10 0.28756E+10
10000. 0.2 0.01 0.5 0.12 0.32115E+15 0.64000E+06 0.51922E+04 0.20318E+07 0.72006E+10 0.28558E+10
10000. 0.2 0.01 0.5 0.15 0.31742E+15 0.64000E+06 0.51867E+04 0.20232E+07 0.70606E+10 0.28369E+10
10000. 0.2 0.03 0.1 0.0 0.46325E+19 0.82860E+08 0.36113E+04 0.23027E+08 0.68727E+15 0.95667E+15
10000. 0.2 0.03 0.1 0.03 0.45047E+19 0.81630E+08 0.35000E+04 0.22808E+08 0.79399E+15 0.78943E+15
10000. 0.2 0.03 0.1 0.06 0.43761E+19 0.80780E+08 0.34305E+04 0.22477E+08 0.85042E+15 0.66551E+15
10000. 0.2 0.03 0.1 0.09 0.42464E+19 0.80290E+08 0.33700E+04 0.21975E+08 0.87841E+15 0.55971E+15
10000. 0.2 0.03 0.1 0.12 0.41158E+19 0.79500E+08 0.33110E+04 0.21475E+08 0.89604E+15 0.46613E+15
10000. 0.2 0.03 0.1 0.15 0.39706E+19 0.78810E+08 0.32543E+04 0.20911E+08 0.89463E+15 0.38500E+15
10000. 0.2 0.03 0.2 0.0 0.45860E+19 0.82730E+08 0.34091E+04 0.22732E+08 0.76439E+15 0.84225E+15
10000. 0.2 0.03 0.2 0.03 0.44284E+19 0.81170E+08 0.33407E+04 0.22514E+08 0.83499E+15 0.70152E+15
10000. 0.2 0.03 0.2 0.06 0.42917E+19 0.80590E+08 0.32787E+04 0.22073E+08 0.87119E+15 0.58875E+15
10000. 0.2 0.03 0.2 0.09 0.41610E+19 0.79930E+08 0.32158E+04 0.21568E+08 0.89224E+15 0.49086E+15
10000. 0.2 0.03 0.2 0.12 0.40291E+19 0.79130E+08 0.31514E+04 0.21037E+08 0.90285E+15 0.40348E+15
10000. 0.2 0.03 0.2 0.15 0.38582E+19 0.78320E+08 0.30825E+04 0.20693E+08 0.91867E+15 0.31176E+15
10000. 0.2 0.03 0.3 0.0 0.62359E+15 0.59000E+06 0.12763E+05 0.45477E+07 0.39529E+11 0.41765E+10
10000. 0.2 0.03 0.3 0.03 0.56181E+15 0.58000E+06 0.13084E+05 0.42900E+07 0.33081E+11 0.40631E+10
10000. 0.2 0.03 0.3 0.06 0.51704E+15 0.54000E+06 0.13613E+05 0.40989E+07 0.28702E+11 0.39598E+10
10000. 0.2 0.03 0.3 0.09 0.48266E+15 0.53000E+06 0.13978E+05 0.39550E+07 0.25554E+11 0.38662E+10
10000. 0.2 0.03 0.3 0.12 0.45512E+15 0.53000E+06 0.14549E+05 0.38396E+07 0.23149E+11 0.37822E+10
10000. 0.2 0.03 0.3 0.15 0.43212E+15 0.53000E+06 0.14642E+05 0.37428E+07 0.21218E+11 0.37075E+10
10000. 0.2 0.03 0.4 0.0 0.29678E+15 0.44000E+06 0.17124E+05 0.30096E+07 0.10710E+11 0.30555E+10
10000. 0.2 0.03 0.4 0.03 0.29105E+15 0.44000E+06 0.17802E+05 0.29834E+07 0.10359E+11 0.30233E+10
10000. 0.2 0.03 0.4 0.06 0.28576E+15 0.44000E+06 0.17809E+05 0.29583E+07 0.10035E+11 0.29929E+10
10000. 0.2 0.03 0.4 0.09 0.28084E+15 0.44000E+06 0.17833E+05 0.29345E+07 0.97368E+10 0.29642E+10
10000. 0.2 0.03 0.4 0.12 0.27626E+15 0.43000E+06 0.17856E+05 0.29120E+07 0.94612E+10 0.29370E+10
10000. 0.2 0.03 0.4 0.15 0.27198E+15 0.42000E+06 0.18682E+05 0.28903E+07 0.92040E+10 0.29112E+10
10000. 0.2 0.03 0.5 0.0 0.23358E+15 0.42000E+06 0.21484E+05 0.26274E+07 0.68017E+10 0.26564E+10
10000. 0.2 0.03 0.5 0.03 0.23136E+15 0.42000E+06 0.21494E+05 0.26140E+07 0.66781E+10 0.26425E+10
10000. 0.2 0.03 0.5 0.06 0.22923E+15 0.42000E+06 0.21506E+05 0.26012E+07 0.65601E+10 0.26293E+10
10000. 0.2 0.03 0.5 0.09 0.22719E+15 0.41000E+06 0.21517E+05 0.25886E+07 0.64471E+10 0.26165E+10
10000. 0.2 0.03 0.5 0.12 0.22524E+15 0.40000E+06 0.21522E+05 0.25763E+07 0.63390E+10 0.26043E+10
10000. 0.2 0.03 0.5 0.15 0.22337E+15 0.40000E+06 0.21524E+05 0.25646E+07 0.62361E+10 0.25925E+10
10000. 0.2 0.05 0.1 0.0 0.46088E+19 0.82210E+08 0.35259E+04 0.23234E+08 0.71171E+15 0.93858E+15
10000. 0.2 0.05 0.1 0.03 0.44936E+19 0.81390E+08 0.34077E+04 0.22851E+08 0.81415E+15 0.76840E+15
10000. 0.2 0.05 0.1 0.06 0.43596E+19 0.80670E+08 0.33284E+04 0.22425E+08 0.87102E+15 0.63566E+15
10000. 0.2 0.05 0.1 0.09 0.42105E+19 0.79910E+08 0.32537E+04 0.21861E+08 0.89489E+15 0.52365E+15
10000. 0.2 0.05 0.1 0.12 0.40607E+19 0.79030E+08 0.31819E+04 0.21320E+08 0.90956E+15 0.42467E+15
10000. 0.2 0.05 0.1 0.15 0.38787E+19 0.78110E+08 0.31082E+04 0.20664E+08 0.89396E+15 0.34126E+15
10000. 0.2 0.05 0.2 0.0 0.45623E+19 0.82080E+08 0.33293E+04 0.22895E+08 0.78663E+15 0.82318E+15
10000. 0.2 0.05 0.2 0.03 0.44153E+19 0.80900E+08 0.32469E+04 0.22507E+08 0.85628E+15 0.67527E+15
10000. 0.2 0.05 0.2 0.06 0.42623E+19 0.80350E+08 0.31762E+04 0.21946E+08 0.88685E+15 0.55478E+15
10000. 0.2 0.05 0.2 0.09 0.41116E+19 0.79340E+08 0.31028E+04 0.21403E+08 0.90539E+15 0.45083E+15
10000. 0.2 0.05 0.2 0.12 0.39497E+19 0.78450E+08 0.30217E+04 0.21122E+08 0.94640E+15 0.33931E+15
10000. 0.2 0.05 0.2 0.15 0.37332E+19 0.77400E+08 0.29232E+04 0.20381E+08 0.90774E+15 0.26487E+15
10000. 0.2 0.05 0.3 0.0 0.53622E+15 0.44000E+06 0.99018E+04 0.53632E+07 0.39777E+11 0.45442E+10
10000. 0.2 0.05 0.3 0.03 0.49633E+15 0.44000E+06 0.10246E+05 0.51355E+07 0.34861E+11 0.44216E+10
10000. 0.2 0.05 0.3 0.06 0.46473E+15 0.44000E+06 0.11348E+05 0.49394E+07 0.31063E+11 0.43136E+10
10000. 0.2 0.05 0.3 0.09 0.43876E+15 0.43000E+06 0.11785E+05 0.47693E+07 0.28032E+11 0.42183E+10
10000. 0.2 0.05 0.3 0.12 0.41704E+15 0.42000E+06 0.11817E+05 0.46250E+07 0.25595E+11 0.41315E+10
10000. 0.2 0.05 0.3 0.15 0.39843E+15 0.42000E+06 0.11830E+05 0.45037E+07 0.23603E+11 0.40521E+10
10000. 0.2 0.05 0.4 0.0 0.27921E+15 0.40000E+06 0.15441E+05 0.35110E+07 0.11825E+11 0.32827E+10
10000. 0.2 0.05 0.4 0.03 0.27447E+15 0.40000E+06 0.15454E+05 0.34689E+07 0.11426E+11 0.32480E+10
10000. 0.2 0.05 0.4 0.06 0.27003E+15 0.40000E+06 0.15463E+05 0.34296E+07 0.11057E+11 0.32152E+10
10000. 0.2 0.05 0.4 0.09 0.26589E+15 0.40000E+06 0.15479E+05 0.33933E+07 0.10721E+11 0.31840E+10
10000. 0.2 0.05 0.4 0.12 0.26200E+15 0.40000E+06 0.15483E+05 0.33593E+07 0.10410E+11 0.31544E+10
10000. 0.2 0.05 0.4 0.15 0.25831E+15 0.40000E+06 0.15497E+05 0.33271E+07 0.10119E+11 0.31264E+10
10000. 0.2 0.05 0.5 0.0 0.22175E+15 0.38000E+06 0.15572E+05 0.29605E+07 0.72755E+10 0.28418E+10
10000. 0.2 0.05 0.5 0.03 0.21971E+15 0.38000E+06 0.15577E+05 0.29434E+07 0.71389E+10 0.28276E+10
10000. 0.2 0.05 0.5 0.06 0.21775E+15 0.38000E+06 0.15585E+05 0.29269E+07 0.70086E+10 0.28139E+10
10000. 0.2 0.05 0.5 0.09 0.21588E+15 0.38000E+06 0.15589E+05 0.29111E+07 0.68842E+10 0.28008E+10
10000. 0.2 0.05 0.5 0.12 0.21407E+15 0.38000E+06 0.15596E+05 0.28959E+07 0.67655E+10 0.27882E+10
10000. 0.2 0.05 0.5 0.15 0.21233E+15 0.38000E+06 0.15605E+05 0.28812E+07 0.66522E+10 0.27761E+10
10000. 0.2 0.07 0.1 0.0 0.46032E+19 0.81960E+08 0.34569E+04 0.23298E+08 0.72603E+15 0.92681E+15
10000. 0.2 0.07 0.1 0.03 0.44839E+19 0.81190E+08 0.33364E+04 0.22872E+08 0.83237E+15 0.74818E+15
10000. 0.2 0.07 0.1 0.06 0.43377E+19 0.80490E+08 0.32455E+04 0.22347E+08 0.88627E+15 0.60766E+15
10000. 0.2 0.07 0.1 0.09 0.41689E+19 0.79350E+08 0.31600E+04 0.21751E+08 0.90813E+15 0.48936E+15
10000. 0.2 0.07 0.1 0.12 0.39938E+19 0.78330E+08 0.30778E+04 0.21148E+08 0.91589E+15 0.38580E+15
10000. 0.2 0.07 0.1 0.15 0.37643E+19 0.77010E+08 0.29845E+04 0.20411E+08 0.88315E+15 0.30095E+15
10000. 0.2 0.07 0.2 0.0 0.45445E+19 0.81680E+08 0.32664E+04 0.22964E+08 0.80194E+15 0.80644E+15
10000. 0.2 0.07 0.2 0.03 0.43988E+19 0.80740E+08 0.31767E+04 0.22468E+08 0.87361E+15 0.64957E+15
10000. 0.2 0.07 0.2 0.06 0.42249E+19 0.80010E+08 0.30958E+04 0.21814E+08 0.89879E+15 0.52162E+15
10000. 0.2 0.07 0.2 0.09 0.40520E+19 0.78750E+08 0.30097E+04 0.21588E+08 0.95770E+15 0.39042E+15
10000. 0.2 0.07 0.2 0.12 0.38528E+19 0.77660E+08 0.29040E+04 0.20881E+08 0.94387E+15 0.29600E+15
10000. 0.2 0.07 0.2 0.15 0.35779E+19 0.75450E+08 0.27721E+04 0.20096E+08 0.88545E+15 0.22269E+15
10000. 0.2 0.07 0.3 0.0 0.59020E+15 0.42000E+06 0.99265E+04 0.65531E+07 0.54298E+11 0.53084E+10
10000. 0.2 0.07 0.3 0.03 0.54129E+15 0.42000E+06 0.10682E+05 0.62158E+07 0.46706E+11 0.51466E+10
10000. 0.2 0.07 0.3 0.06 0.50323E+15 0.42000E+06 0.10748E+05 0.59491E+07 0.41134E+11 0.50048E+10
10000. 0.2 0.07 0.3 0.09 0.47290E+15 0.40000E+06 0.11061E+05 0.57245E+07 0.36843E+11 0.48777E+10
10000. 0.2 0.07 0.3 0.12 0.44815E+15 0.40000E+06 0.11386E+05 0.55125E+07 0.33313E+11 0.47608E+10
10000. 0.2 0.07 0.3 0.15 0.42686E+15 0.40000E+06 0.11419E+05 0.53316E+07 0.30418E+11 0.46568E+10
10000. 0.2 0.07 0.4 0.0 0.28738E+15 0.38000E+06 0.12440E+05 0.39840E+07 0.13959E+11 0.36855E+10
10000. 0.2 0.07 0.4 0.03 0.28222E+15 0.37000E+06 0.12445E+05 0.39440E+07 0.13510E+11 0.36446E+10
10000. 0.2 0.07 0.4 0.06 0.27738E+15 0.35000E+06 0.12451E+05 0.39071E+07 0.13096E+11 0.36064E+10
10000. 0.2 0.07 0.4 0.09 0.27284E+15 0.35000E+06 0.12452E+05 0.38720E+07 0.12711E+11 0.35705E+10
10000. 0.2 0.07 0.4 0.12 0.26860E+15 0.35000E+06 0.12915E+05 0.38372E+07 0.12348E+11 0.35367E+10
10000. 0.2 0.07 0.4 0.15 0.26464E+15 0.35000E+06 0.12907E+05 0.38019E+07 0.12001E+11 0.35047E+10
10000. 0.2 0.07 0.5 0.0 0.22485E+15 0.34000E+06 0.13393E+05 0.33710E+07 0.85186E+10 0.31630E+10
10000. 0.2 0.07 0.5 0.03 0.22278E+15 0.34000E+06 0.13386E+05 0.33529E+07 0.83658E+10 0.31463E+10
10000. 0.2 0.07 0.5 0.06 0.22081E+15 0.34000E+06 0.14856E+05 0.33347E+07 0.82180E+10 0.31302E+10
10000. 0.2 0.07 0.5 0.09 0.21896E+15 0.34000E+06 0.14857E+05 0.33150E+07 0.80722E+10 0.31145E+10
10000. 0.2 0.07 0.5 0.12 0.21718E+15 0.34000E+06 0.14858E+05 0.32960E+07 0.79330E+10 0.30993E+10
10000. 0.2 0.07 0.5 0.15 0.21548E+15 0.34000E+06 0.14860E+05 0.32774E+07 0.77993E+10 0.30846E+10
10000. 0.2 0.09 0.1 0.0 0.45843E+19 0.81560E+08 0.33925E+04 0.23389E+08 0.73751E+15 0.91491E+15
10000. 0.2 0.09 0.1 0.03 0.44711E+19 0.80850E+08 0.32637E+04 0.22906E+08 0.84892E+15 0.72947E+15
10000. 0.2 0.09 0.1 0.06 0.43092E+19 0.80200E+08 0.31599E+04 0.22241E+08 0.89570E+15 0.58136E+15
10000. 0.2 0.09 0.1 0.09 0.41160E+19 0.78800E+08 0.30668E+04 0.21625E+08 0.91517E+15 0.45658E+15
10000. 0.2 0.09 0.1 0.12 0.39093E+19 0.77600E+08 0.29731E+04 0.20947E+08 0.91336E+15 0.34866E+15
10000. 0.2 0.09 0.1 0.15 0.36216E+19 0.74940E+08 0.28565E+04 0.20201E+08 0.86322E+15 0.26434E+15
10000. 0.2 0.09 0.2 0.0 0.45289E+19 0.81390E+08 0.32009E+04 0.22979E+08 0.81268E+15 0.79118E+15
10000. 0.2 0.09 0.2 0.03 0.43787E+19 0.80650E+08 0.31032E+04 0.22350E+08 0.88402E+15 0.62422E+15
10000. 0.2 0.09 0.2 0.06 0.41759E+19 0.79500E+08 0.30125E+04 0.21684E+08 0.90636E+15 0.48914E+15
10000. 0.2 0.09 0.2 0.09 0.39787E+19 0.78090E+08 0.29125E+04 0.21452E+08 0.96413E+15 0.35127E+15
10000. 0.2 0.09 0.2 0.12 0.37342E+19 0.76430E+08 0.27813E+04 0.20622E+08 0.93056E+15 0.25625E+15
10000. 0.2 0.09 0.2 0.15 0.33897E+19 0.72310E+08 0.26182E+04 0.19938E+08 0.85507E+15 0.18650E+15
10000. 0.2 0.09 0.3 0.0 0.74129E+15 0.42000E+06 0.70876E+04 0.84055E+07 0.89605E+11 0.64238E+10
10000. 0.2 0.09 0.3 0.03 0.65647E+15 0.42000E+06 0.70927E+04 0.77838E+07 0.72563E+11 0.61878E+10
10000. 0.2 0.09 0.3 0.06 0.59736E+15 0.40000E+06 0.74756E+04 0.73298E+07 0.61498E+11 0.59821E+10
10000. 0.2 0.09 0.3 0.09 0.55274E+15 0.40000E+06 0.75036E+04 0.69580E+07 0.53474E+11 0.57991E+10
10000. 0.2 0.09 0.3 0.12 0.51660E+15 0.40000E+06 0.75364E+04 0.66718E+07 0.47478E+11 0.56414E+10
10000. 0.2 0.09 0.3 0.15 0.48739E+15 0.40000E+06 0.80671E+04 0.64180E+07 0.42712E+11 0.54968E+10
10000. 0.2 0.09 0.4 0.0 0.30786E+15 0.35000E+06 0.87657E+04 0.45906E+07 0.17550E+11 0.42305E+10
10000. 0.2 0.09 0.4 0.03 0.30203E+15 0.34000E+06 0.87635E+04 0.45368E+07 0.16939E+11 0.41792E+10
10000. 0.2 0.09 0.4 0.06 0.29660E+15 0.34000E+06 0.87576E+04 0.44844E+07 0.16367E+11 0.41312E+10
10000. 0.2 0.09 0.4 0.09 0.29148E+15 0.34000E+06 0.87471E+04 0.44350E+07 0.15836E+11 0.40865E+10
10000. 0.2 0.09 0.4 0.12 0.28663E+15 0.34000E+06 0.87369E+04 0.43905E+07 0.15350E+11 0.40450E+10
10000. 0.2 0.09 0.4 0.15 0.28211E+15 0.34000E+06 0.96545E+04 0.43460E+07 0.14889E+11 0.40056E+10
10000. 0.2 0.09 0.5 0.0 0.23693E+15 0.34000E+06 0.96593E+04 0.37721E+07 0.10202E+11 0.35713E+10
10000. 0.2 0.09 0.5 0.03 0.23467E+15 0.34000E+06 0.96600E+04 0.37467E+07 0.10000E+11 0.35508E+10
10000. 0.2 0.09 0.5 0.06 0.23253E+15 0.34000E+06 0.96606E+04 0.37228E+07 0.98103E+10 0.35309E+10
10000. 0.2 0.09 0.5 0.09 0.23047E+15 0.34000E+06 0.96613E+04 0.36996E+07 0.96284E+10 0.35118E+10
10000. 0.2 0.09 0.5 0.12 0.22848E+15 0.34000E+06 0.96619E+04 0.36771E+07 0.94549E+10 0.34933E+10
10000. 0.2 0.09 0.5 0.15 0.22656E+15 0.34000E+06 0.96624E+04 0.36558E+07 0.92894E+10 0.34756E+10
10000. 0.2 0.11 0.1 0.0 0.45765E+19 0.81350E+08 0.33513E+04 0.23406E+08 0.74389E+15 0.90698E+15
10000. 0.2 0.11 0.1 0.03 0.44546E+19 0.80790E+08 0.32159E+04 0.22832E+08 0.85512E+15 0.71233E+15
10000. 0.2 0.11 0.1 0.06 0.42628E+19 0.79800E+08 0.31009E+04 0.22080E+08 0.89387E+15 0.55671E+15
10000. 0.2 0.11 0.1 0.09 0.40436E+19 0.78210E+08 0.30092E+04 0.21471E+08 0.91367E+15 0.42433E+15
10000. 0.2 0.11 0.1 0.12 0.38037E+19 0.76530E+08 0.29086E+04 0.20728E+08 0.90101E+15 0.31411E+15
10000. 0.2 0.11 0.1 0.15 0.34572E+19 0.72080E+08 0.27718E+04 0.20082E+08 0.83768E+15 0.23232E+15
10000. 0.2 0.11 0.2 0.0 0.45104E+19 0.81130E+08 0.31598E+04 0.22959E+08 0.81928E+15 0.77668E+15
10000. 0.2 0.11 0.2 0.03 0.43420E+19 0.80540E+08 0.30523E+04 0.22168E+08 0.88384E+15 0.59956E+15
10000. 0.2 0.11 0.2 0.06 0.41046E+19 0.78780E+08 0.29582E+04 0.21530E+08 0.90394E+15 0.45804E+15
10000. 0.2 0.11 0.2 0.09 0.38916E+19 0.77190E+08 0.28506E+04 0.21286E+08 0.96234E+15 0.31431E+15
10000. 0.2 0.11 0.2 0.12 0.35960E+19 0.74800E+08 0.26900E+04 0.20443E+08 0.91196E+15 0.22101E+15
10000. 0.2 0.11 0.2 0.15 0.31908E+19 0.68080E+08 0.24921E+04 0.19922E+08 0.82430E+15 0.15538E+15
10000. 0.2 0.11 0.3 0.0 0.14018E+16 0.47000E+06 0.91781E+04 0.13414E+08 0.28192E+12 0.78905E+10
10000. 0.2 0.11 0.3 0.03 0.92909E+15 0.42000E+06 0.11803E+05 0.10556E+08 0.14349E+12 0.76502E+10
10000. 0.2 0.11 0.3 0.06 0.78595E+15 0.40000E+06 0.11990E+05 0.94993E+07 0.10773E+12 0.73330E+10
10000. 0.2 0.11 0.3 0.09 0.69920E+15 0.40000E+06 0.12627E+05 0.87729E+07 0.87478E+11 0.70555E+10
10000. 0.2 0.11 0.3 0.12 0.63644E+15 0.40000E+06 0.12680E+05 0.82566E+07 0.74161E+11 0.68235E+10
